run,index,mlx.dose,mcmc.dose,sir.dose,sir_1e5.dose,mlx_sir,mlx_sir_1e5,mlx_mcmc
101,13,4208.065318465973,4203.555723451115,4203.131542775699,4196.628732605719,-0.0011724570121627153,-0.002717777647145285,-0.0010716551844071418
101,14,3883.3151914849905,3934.5272722127866,4038.6450599043633,4096.569329151812,0.03999929461300674,0.05491548513353418,0.013187721882604243
101,15,3636.452926927246,3639.160005249904,3636.9224867471385,3612.47057899756,1.291257797991304e-4,-0.006594983741464466,7.44428259365687e-4
101,16,4776.159715603424,4698.84504979739,4787.0396893021125,4818.236228943353,0.0022779752660163836,0.00880969562271288,-0.016187621522256005
101,17,4636.819378560395,4658.864152246451,4627.989811884561,4615.853424195881,-0.0019042291611918185,-0.004521624124816189,0.004754287774931688
101,18,3761.3869756962995,3754.2490616768678,3773.182654670654,3801.8347426848063,0.0031359918696402594,0.010753418153956156,-0.0018976813780534677
101,19,3794.948710435985,3781.147963012261,3784.6060738072033,3784.947106469455,-0.0027253692784674098,-0.0026355043848224086,-0.0036366097348753765
101,20,4576.575935009318,4594.859240299222,4597.159527086788,4711.63593543368,0.00449759653718688,0.0295111459620275,0.003994974747396357
201,1,3077.4490766691656,3074.203295117959,3074.466107433876,3085.365416241847,-9.692992998338017e-4,0.002572370614577171,-0.0010546987034858253
201,2,3957.791930209509,3712.9512386131414,3752.5307111346433,3720.598658568996,-0.051862559400387635,-0.05993070778431665,-0.06186295184633583
201,3,2920.980202191863,2822.119194419695,2825.325862627566,2823.4399582939345,-0.03274734265316806,-0.03339298356926066,-0.03384514817936264
201,4,4609.061419361673,4304.226979321967,4319.001044767498,4331.161177630322,-0.0629326338277234,-0.06029432382132127,-0.06613807287513301
201,5,1936.2169730574524,1864.9879096944615,1858.8717535467617,1861.6990423096202,-0.03994656620975485,-0.038486353432881044,-0.03678774866357779
201,6,5182.798816914843,4825.866009261645,4967.980245115023,4922.002524818212,-0.04144837169807318,-0.05031958625240925,-0.06886873680843919
201,7,2785.7678588535214,2685.788974152339,2676.591056069809,2674.992277722407,-0.03919091909856552,-0.03976482849389467,-0.03588916584827297
201,8,4610.629741371357,4075.247456442664,4317.382632786703,4373.408118974661,-0.06360239816121799,-0.05145102419916686,-0.11611912362528001
201,9,2650.4499932473004,2729.2676144265215,2705.842126328424,2702.568214766101,0.02089914287092728,0.01966391429817013,0.029737448878503325
201,10,2293.112537277455,2134.280877651381,2133.1945743852,2165.433924652968,-0.06973838409261879,-0.05567917428774604,-0.06926465973390472
201,11,2094.0264902759804,1873.9391784966913,1875.3792962461348,1875.35134363334,-0.10441472208932238,-0.10442807082818721,-0.10510244870411498
201,12,4604.3035799261625,4424.7244257188395,4433.420430959176,4585.66985017341,-0.03711378843740944,-0.0040470245780473355,-0.03900245739448024
201,13,3659.905281965123,3332.555170104858,3329.573045713058,3335.917947175384,-0.09025704514262693,-0.0885234206432193,-0.0894422359707899
201,14,5243.22836615609,5005.667248145549,5051.803578535669,5070.680387453064,-0.03650895483706692,-0.032908728488117246,-0.04530817683699351
201,15,3335.4507200746466,3393.799079875339,3391.860344316575,3401.90447215103,0.016912144407477795,0.01992346991560293,0.017493395854874617
201,16,4550.30794714166,4351.5369530554335,4408.290382534125,4460.408017787995,-0.031210539211251883,-0.019756889071680796,-0.043682976272207616
201,17,4383.019660196822,4253.23542968239,4237.2991488478865,4231.502090401932,-0.033246602261964686,-0.03456921974839735,-0.029610688652170956
201,18,2280.339424153355,2150.980876602289,2140.1122873237355,2161.1970991479575,-0.0614939755653627,-0.052247627587122404,-0.0567277599908595
201,19,3874.729134565808,3859.134135559385,3869.7060720935206,3896.2831189938647,-0.0012963648032781757,0.005562707399538476,-0.004024797208997876
201,20,4686.629234846995,4451.527837605497,4481.169649330349,4400.820659295416,-0.043839522014878125,-0.06098382467007981,-0.05016428342430503
